transaction_id,date,product_id,quantity,unit_price,total_amount,customer_id
10569,2025-01-29,3,9,12.99,116.91,CUST-1908
10570,2025-01-29,3,8,12.99,103.92,CUST-8274
10571,2025-01-29,14,15,14.99,224.85,CUST-4737
10572,2025-01-29,8,16,119.99,1919.84,CUST-7489
10573,2025-01-29,28,3,6.99,20.97,CUST-2881
10574,2025-01-30,12,20,8.99,179.8,CUST-2045
10575,2025-01-30,19,3,89.99,269.97,CUST-9464
10576,2025-01-30,22,1,199.99,199.99,CUST-2143
10577,2025-01-30,9,11,24.99,274.89,CUST-8256
10578,2025-01-30,17,3,299.99,899.97,CUST-4125
10579,2025-01-30,7,8,299.99,2399.92,CUST-3929
10580,2025-01-30,5,15,79.99,1199.85,CUST-2381
10581,2025-01-30,26,7,12.99,90.93,CUST-2508
10582,2025-01-30,12,23,8.99,206.77,CUST-6488
10583,2025-01-30,20,3,29.99,89.97,CUST-2107
10584,2025-01-30,11,10,12.99,129.9,CUST-8865
10585,2025-01-30,19,1,89.99,89.99,CUST-3846
10586,2025-01-30,23,11,99.99,1099.89,CUST-9403
10587,2025-01-30,19,1,89.99,89.99,CUST-6129
10588,2025-01-30,20,4,29.99,119.96,CUST-5316
10589,2025-01-30,22,1,199.99,199.99,CUST-5085
10590,2025-01-30,9,4,24.99,99.96,CUST-2697
10591,2025-01-30,17,2,299.99,599.98,CUST-5273
10592,2025-01-30,18,1,499.99,499.99,CUST-5699
10593,2025-01-30,22,1,199.99,199.99,CUST-5069
10594,2025-01-30,21,3,149.99,449.97,CUST-3837
10595,2025-01-30,13,18,19.99,359.82,CUST-3485
10596,2025-01-30,16,10,34.99,349.9,CUST-9124
10597,2025-01-30,13,7,19.99,139.93,CUST-1491
10598,2025-01-30,14,15,14.99,224.85,CUST-1920
10599,2025-01-30,14,6,14.99,89.94,CUST-4676
10600,2025-01-30,26,7,12.99,90.93,CUST-6504
10601,2025-01-30,22,2,199.99,399.98,CUST-7217
10602,2025-01-31,6,16,129.99,2079.84,CUST-3243
10603,2025-01-31,3,9,12.99,116.91,CUST-9324
10604,2025-01-31,11,11,12.99,142.89,CUST-6598
10605,2025-01-31,13,15,19.99,299.85,CUST-2505
10606,2025-01-31,19,2,89.99,179.98,CUST-3571
10607,2025-01-31,19,3,89.99,269.97,CUST-8757
10608,2025-01-31,16,11,34.99,384.89,CUST-5924
10609,2025-01-31,16,5,34.99,174.95,CUST-7498
10610,2025-01-31,9,4,24.99,99.96,CUST-2614
10611,2025-01-31,27,5,8.99,44.95,CUST-3089
10612,2025-01-31,18,3,499.99,1499.97,CUST-3467
10613,2025-01-31,2,12,89.99,1079.88,CUST-5780
10614,2025-01-31,17,2,299.99,599.98,CUST-8320
10615,2025-01-31,4,7,49.99,349.93,CUST-8043
10616,2025-01-31,19,3,89.99,269.97,CUST-7940
10617,2025-02-01,16,3,34.99,104.97,CUST-7923
10618,2025-02-01,18,1,499.99,499.99,CUST-8540
10619,2025-02-01,15,3,9.99,29.97,CUST-1851
10620,2025-02-01,21,1,149.99,149.99,CUST-5183
10621,2025-02-01,7,4,299.99,1199.96,CUST-1518
10622,2025-02-01,12,10,8.99,89.9,CUST-9387
10623,2025-02-01,1,7,29.99,209.93,CUST-8174
10624,2025-02-01,24,3,9.99,29.97,CUST-9031
10625,2025-02-01,13,7,19.99,139.93,CUST-1166
10626,2025-02-01,8,3,119.99,359.97,CUST-1413
10627,2025-02-01,8,3,119.99,359.97,CUST-4013
10628,2025-02-01,23,3,99.99,299.97,CUST-7554
10629,2025-02-01,10,2,4.99,9.98,CUST-7837
10630,2025-02-01,24,4,9.99,39.96,CUST-5112
10631,2025-02-02,26,6,12.99,77.94,CUST-8023
10632,2025-02-02,24,2,9.99,19.98,CUST-2814
10633,2025-02-02,21,2,149.99,299.98,CUST-2872
10634,2025-02-02,20,1,29.99,29.99,CUST-6881
10635,2025-02-02,20,2,29.99,59.98,CUST-6679
10636,2025-02-02,21,1,149.99,149.99,CUST-4223
10637,2025-02-02,22,1,199.99,199.99,CUST-2554
10638,2025-02-02,2,5,89.99,449.95,CUST-8537
10639,2025-02-02,22,1,199.99,199.99,CUST-5198
10640,2025-02-02,13,4,19.99,79.96,CUST-4392
10641,2025-02-02,2,3,89.99,269.97,CUST-1887
10642,2025-02-02,26,4,12.99,51.96,CUST-4323
10643,2025-02-02,25,4,199.99,799.96,CUST-6470
10644,2025-02-03,21,1,149.99,149.99,CUST-4926
10645,2025-02-03,13,15,19.99,299.85,CUST-5493
10646,2025-02-03,7,7,299.99,2099.93,CUST-2762
10647,2025-02-03,10,8,4.99,39.92,CUST-7203
10648,2025-02-03,7,9,299.99,2699.91,CUST-2786
10649,2025-02-03,25,4,199.99,799.96,CUST-1250
10650,2025-02-03,27,7,8.99,62.93,CUST-7971
10651,2025-02-03,22,2,199.99,399.98,CUST-1051
10652,2025-02-03,6,18,129.99,2339.82,CUST-8967
10653,2025-02-03,10,7,4.99,34.93,CUST-1385
10654,2025-02-03,2,5,89.99,449.95,CUST-5687
10655,2025-02-03,23,11,99.99,1099.89,CUST-3823
10656,2025-02-03,21,1,149.99,149.99,CUST-6164
10657,2025-02-03,21,2,149.99,299.98,CUST-2430
10658,2025-02-03,26,8,12.99,103.92,CUST-3563
10659,2025-02-03,25,3,199.99,599.97,CUST-1966
10660,2025-02-03,12,23,8.99,206.77,CUST-2144
10661,2025-02-03,16,14,34.99,489.86,CUST-4036
10662,2025-02-03,10,3,4.99,14.97,CUST-4820
10663,2025-02-03,14,16,14.99,239.84,CUST-2664
10664,2025-02-03,21,3,149.99,449.97,CUST-8534
10665,2025-02-03,24,4,9.99,39.96,CUST-1779
10666,2025-02-03,1,10,29.99,299.9,CUST-2828
10667,2025-02-03,1,9,29.99,269.91,CUST-5516
10668,2025-02-03,25,7,199.99,1399.93,CUST-7970
10669,2025-02-03,17,3,299.99,899.97,CUST-7980
10670,2025-02-03,7,8,299.99,2399.92,CUST-9305
10671,2025-02-03,3,9,12.99,116.91,CUST-9387
10672,2025-02-03,7,10,299.99,2999.9,CUST-8141
10673,2025-02-03,26,9,12.99,116.91,CUST-1087
10674,2025-02-03,7,4,299.99,1199.96,CUST-3188
10675,2025-02-03,10,4,4.99,19.96,CUST-3687
10676,2025-02-03,1,20,29.99,599.8,CUST-5721
10677,2025-02-03,3,13,12.99,168.87,CUST-4209
10678,2025-02-03,15,10,9.99,99.9,CUST-3166
10679,2025-02-03,9,5,24.99,124.95,CUST-8566
10680,2025-02-03,1,16,29.99,479.84,CUST-9103
10681,2025-02-03,3,12,12.99,155.88,CUST-3671
10682,2025-02-03,14,10,14.99,149.9,CUST-1525
10683,2025-02-03,23,11,99.99,1099.89,CUST-7554
10684,2025-02-04,11,5,12.99,64.95,CUST-4234
10685,2025-02-04,10,4,4.99,19.96,CUST-4365
10686,2025-02-04,7,4,299.99,1199.96,CUST-6157
10687,2025-02-04,20,4,29.99,119.96,CUST-7688
10688,2025-02-04,3,12,12.99,155.88,CUST-8510
10689,2025-02-04,16,16,34.99,559.84,CUST-3028
10690,2025-02-04,2,5,89.99,449.95,CUST-4127
10691,2025-02-04,15,6,9.99,59.94,CUST-4826
10692,2025-02-04,9,8,24.99,199.92,CUST-3962
10693,2025-02-04,13,13,19.99,259.87,CUST-2801
10694,2025-02-04,18,3,499.99,1499.97,CUST-4559
10695,2025-02-04,1,14,29.99,419.86,CUST-7781
10696,2025-02-04,12,20,8.99,179.8,CUST-8043
10697,2025-02-04,23,8,99.99,799.92,CUST-3346
10698,2025-02-04,27,8,8.99,71.92,CUST-3707
10699,2025-02-04,13,7,19.99,139.93,CUST-5783
10700,2025-02-04,1,7,29.99,209.93,CUST-2301
10701,2025-02-04,23,9,99.99,899.91,CUST-1632
10702,2025-02-04,4,5,49.99,249.95,CUST-3550
10703,2025-02-04,13,17,19.99,339.83,CUST-6896
10704,2025-02-05,13,13,19.99,259.87,CUST-2966
10705,2025-02-05,1,20,29.99,599.8,CUST-9205
10706,2025-02-05,4,7,49.99,349.93,CUST-6116
10707,2025-02-05,21,3,149.99,449.97,CUST-2006
10708,2025-02-05,24,8,9.99,79.92,CUST-2323
10709,2025-02-05,6,18,129.99,2339.82,CUST-6191
10710,2025-02-05,4,9,49.99,449.91,CUST-6722
10711,2025-02-05,13,13,19.99,259.87,CUST-5552
10712,2025-02-05,24,5,9.99,49.95,CUST-8734
10713,2025-02-05,19,1,89.99,89.99,CUST-7108
10714,2025-02-05,4,9,49.99,449.91,CUST-9206
10715,2025-02-05,28,2,6.99,13.98,CUST-1224
10716,2025-02-05,12,13,8.99,116.87,CUST-8583
10717,2025-02-05,2,5,89.99,449.95,CUST-2919
10718,2025-02-05,16,13,34.99,454.87,CUST-7257
10719,2025-02-05,20,1,29.99,29.99,CUST-2516
10720,2025-02-05,26,5,12.99,64.95,CUST-2113
10721,2025-02-05,9,10,24.99,249.9,CUST-2288
10722,2025-02-05,4,7,49.99,349.93,CUST-2493
10723,2025-02-05,24,8,9.99,79.92,CUST-1274
10724,2025-02-05,27,7,8.99,62.93,CUST-6768
10725,2025-02-05,22,2,199.99,399.98,CUST-8481
10726,2025-02-05,26,4,12.99,51.96,CUST-7131
10727,2025-02-05,7,3,299.99,899.97,CUST-4674
10728,2025-02-05,25,5,199.99,999.95,CUST-1094
10729,2025-02-05,8,7,119.99,839.93,CUST-7895
10730,2025-02-05,22,1,199.99,199.99,CUST-8304
10731,2025-02-05,20,3,29.99,89.97,CUST-5111
10732,2025-02-05,20,4,29.99,119.96,CUST-2770
10733,2025-02-05,28,4,6.99,27.96,CUST-1675
10734,2025-02-05,25,3,199.99,599.97,CUST-5615
10735,2025-02-05,10,6,4.99,29.94,CUST-9469
10736,2025-02-05,6,12,129.99,1559.88,CUST-1908
10737,2025-02-05,18,3,499.99,1499.97,CUST-6719
10738,2025-02-05,18,3,499.99,1499.97,CUST-3973
10739,2025-02-05,20,3,29.99,89.97,CUST-2060
10740,2025-02-06,9,9,24.99,224.91,CUST-8101
10741,2025-02-06,20,2,29.99,59.98,CUST-4931
10742,2025-02-06,19,2,89.99,179.98,CUST-1038
10743,2025-02-06,17,2,299.99,599.98,CUST-3807
10744,2025-02-06,15,5,9.99,49.95,CUST-3746
10745,2025-02-06,1,20,29.99,599.8,CUST-6765
10746,2025-02-06,18,1,499.99,499.99,CUST-9597
10747,2025-02-06,21,2,149.99,299.98,CUST-8939
10748,2025-02-06,28,3,6.99,20.97,CUST-5406
10749,2025-02-06,2,9,89.99,809.91,CUST-6665
10750,2025-02-06,18,2,499.99,999.98,CUST-3767
10751,2025-02-06,19,2,89.99,179.98,CUST-2929
10752,2025-02-06,12,11,8.99,98.89,CUST-8432
10753,2025-02-06,1,15,29.99,449.85,CUST-8429
10754,2025-02-06,4,7,49.99,349.93,CUST-6083
10755,2025-02-06,3,11,12.99,142.89,CUST-1402
10756,2025-02-06,5,10,79.99,799.9,CUST-9029
10757,2025-02-06,24,4,9.99,39.96,CUST-7079
10758,2025-02-06,3,8,12.99,103.92,CUST-7218
10759,2025-02-06,8,15,119.99,1799.85,CUST-4993
10760,2025-02-06,24,9,9.99,89.91,CUST-4428
10761,2025-02-06,2,9,89.99,809.91,CUST-9929
10762,2025-02-06,28,6,6.99,41.94,CUST-2018
10763,2025-02-06,7,4,299.99,1199.96,CUST-7204
10764,2025-02-06,17,2,299.99,599.98,CUST-3058
10765,2025-02-06,5,15,79.99,1199.85,CUST-2767
10766,2025-02-06,27,4,8.99,35.96,CUST-5013
10767,2025-02-06,6,7,129.99,909.93,CUST-2410
10768,2025-02-06,8,14,119.99,1679.86,CUST-2933
10769,2025-02-06,16,12,34.99,419.88,CUST-7183
10770,2025-02-07,22,1,199.99,199.99,CUST-5111
10771,2025-02-07,12,16,8.99,143.84,CUST-7941
10772,2025-02-07,2,7,89.99,629.93,CUST-8121
10773,2025-02-07,21,3,149.99,449.97,CUST-9555
10774,2025-02-07,4,8,49.99,399.92,CUST-9844
10775,2025-02-07,20,3,29.99,89.97,CUST-3214
10776,2025-02-07,3,7,12.99,90.93,CUST-1792
10777,2025-02-07,28,2,6.99,13.98,CUST-2482
10778,2025-02-07,1,17,29.99,509.83,CUST-1308
10779,2025-02-07,18,1,499.99,499.99,CUST-2574
10780,2025-02-07,19,2,89.99,179.98,CUST-2219
10781,2025-02-07,17,1,299.99,299.99,CUST-9791
10782,2025-02-07,1,19,29.99,569.81,CUST-9459
10783,2025-02-07,16,13,34.99,454.87,CUST-7449
10784,2025-02-07,27,3,8.99,26.97,CUST-8338
10785,2025-02-07,20,1,29.99,29.99,CUST-7857
10786,2025-02-07,15,7,9.99,69.93,CUST-3775
10787,2025-02-07,27,8,8.99,71.92,CUST-5559
10788,2025-02-07,8,16,119.99,1919.84,CUST-7078
10789,2025-02-07,3,6,12.99,77.94,CUST-2881
10790,2025-02-07,25,5,199.99,999.95,CUST-9483
10791,2025-02-07,1,14,29.99,419.86,CUST-8493
10792,2025-02-07,3,11,12.99,142.89,CUST-1794
10793,2025-02-07,14,10,14.99,149.9,CUST-6851
10794,2025-02-08,12,5,8.99,44.95,CUST-8467
10795,2025-02-08,28,2,6.99,13.98,CUST-6762
10796,2025-02-08,16,9,34.99,314.91,CUST-3747
10797,2025-02-08,28,2,6.99,13.98,CUST-4539
10798,2025-02-08,6,9,129.99,1169.91,CUST-2848
10799,2025-02-08,1,6,29.99,179.94,CUST-8079
10800,2025-02-08,24,3,9.99,29.97,CUST-6380
10801,2025-02-08,11,4,12.99,51.96,CUST-5453
10802,2025-02-08,28,1,6.99,6.99,CUST-2583
10803,2025-02-09,13,8,19.99,159.92,CUST-2353
10804,2025-02-09,7,3,299.99,899.97,CUST-8815
10805,2025-02-09,12,8,8.99,71.92,CUST-7869
10806,2025-02-09,13,11,19.99,219.89,CUST-8251
10807,2025-02-09,28,3,6.99,20.97,CUST-8539
10808,2025-02-09,14,4,14.99,59.96,CUST-8703
10809,2025-02-09,9,5,24.99,124.95,CUST-7072
10810,2025-02-09,28,1,6.99,6.99,CUST-5104
10811,2025-02-09,17,1,299.99,299.99,CUST-9086
10812,2025-02-09,26,4,12.99,51.96,CUST-8668
10813,2025-02-09,27,1,8.99,8.99,CUST-9084
10814,2025-02-09,17,1,299.99,299.99,CUST-7765
10815,2025-02-09,19,1,89.99,89.99,CUST-9809
10816,2025-02-10,21,2,149.99,299.98,CUST-2543
10817,2025-02-10,22,3,199.99,599.97,CUST-6639
10818,2025-02-10,22,1,199.99,199.99,CUST-7411
10819,2025-02-10,15,7,9.99,69.93,CUST-5714
10820,2025-02-10,17,1,299.99,299.99,CUST-3749
10821,2025-02-10,10,9,4.99,44.91,CUST-5509
10822,2025-02-10,8,8,119.99,959.92,CUST-7871
10823,2025-02-10,23,6,99.99,599.94,CUST-5335
10824,2025-02-10,24,9,9.99,89.91,CUST-3017
10825,2025-02-10,16,14,34.99,489.86,CUST-8850
10826,2025-02-10,12,12,8.99,107.88,CUST-7058
10827,2025-02-10,21,1,149.99,149.99,CUST-2811
10828,2025-02-10,25,3,199.99,599.97,CUST-2833
10829,2025-02-10,3,9,12.99,116.91,CUST-2018
10830,2025-02-10,13,11,19.99,219.89,CUST-6018
10831,2025-02-10,23,11,99.99,1099.89,CUST-2752
10832,2025-02-10,9,4,24.99,99.96,CUST-5175
10833,2025-02-10,6,15,129.99,1949.85,CUST-3427
10834,2025-02-10,2,9,89.99,809.91,CUST-4680
10835,2025-02-10,26,11,12.99,142.89,CUST-4204
10836,2025-02-10,3,8,12.99,103.92,CUST-5718
10837,2025-02-10,4,4,49.99,199.96,CUST-5729
10838,2025-02-10,1,13,29.99,389.87,CUST-9476
10839,2025-02-10,16,12,34.99,419.88,CUST-5211
10840,2025-02-10,28,5,6.99,34.95,CUST-6681
10841,2025-02-10,11,13,12.99,168.87,CUST-4290
10842,2025-02-10,2,8,89.99,719.92,CUST-9641
10843,2025-02-10,15,8,9.99,79.92,CUST-7731
10844,2025-02-10,24,7,9.99,69.93,CUST-7614
10845,2025-02-10,24,9,9.99,89.91,CUST-3581
10846,2025-02-10,19,3,89.99,269.97,CUST-4905
10847,2025-02-11,6,16,129.99,2079.84,CUST-1071
10848,2025-02-11,21,4,149.99,599.96,CUST-1348
10849,2025-02-11,2,13,89.99,1169.87,CUST-6250
10850,2025-02-11,25,5,199.99,999.95,CUST-3120
10851,2025-02-11,24,8,9.99,79.92,CUST-7093
10852,2025-02-11,11,9,12.99,116.91,CUST-7164
10853,2025-02-11,28,4,6.99,27.96,CUST-9829
10854,2025-02-11,1,13,29.99,389.87,CUST-7152
10855,2025-02-11,27,6,8.99,53.94,CUST-9932
10856,2025-02-11,12,17,8.99,152.83,CUST-6027
10857,2025-02-12,22,2,199.99,399.98,CUST-2519
10858,2025-02-12,8,14,119.99,1679.86,CUST-1138
10859,2025-02-12,17,1,299.99,299.99,CUST-1226
10860,2025-02-12,16,10,34.99,349.9,CUST-1302
10861,2025-02-12,27,9,8.99,80.91,CUST-1736
10862,2025-02-12,12,17,8.99,152.83,CUST-4776
10863,2025-02-12,8,18,119.99,2159.82,CUST-9702
10864,2025-02-12,9,11,24.99,274.89,CUST-2296
10865,2025-02-12,13,18,19.99,359.82,CUST-4654
10866,2025-02-12,12,22,8.99,197.78,CUST-2789
10867,2025-02-12,16,6,34.99,209.94,CUST-3962
10868,2025-02-12,3,6,12.99,77.94,CUST-4952
10869,2025-02-12,10,5,4.99,24.95,CUST-5620
10870,2025-02-12,24,6,9.99,59.94,CUST-4212
10871,2025-02-12,9,5,24.99,124.95,CUST-5313
10872,2025-02-12,3,4,12.99,51.96,CUST-8239
10873,2025-02-12,27,6,8.99,53.94,CUST-5653
10874,2025-02-12,2,11,89.99,989.89,CUST-7778
10875,2025-02-12,26,7,12.99,90.93,CUST-1663
10876,2025-02-12,27,6,8.99,53.94,CUST-4651
10877,2025-02-12,18,2,499.99,999.98,CUST-3282
10878,2025-02-12,10,5,4.99,24.95,CUST-1045
10879,2025-02-12,21,4,149.99,599.96,CUST-2021
10880,2025-02-12,18,3,499.99,1499.97,CUST-6144
10881,2025-02-12,18,1,499.99,499.99,CUST-3889
10882,2025-02-12,25,4,199.99,799.96,CUST-6116
10883,2025-02-12,4,8,49.99,399.92,CUST-2511
10884,2025-02-12,13,14,19.99,279.86,CUST-5405
10885,2025-02-13,24,4,9.99,39.96,CUST-3303
10886,2025-02-13,9,12,24.99,299.88,CUST-4110
10887,2025-02-13,13,12,19.99,239.88,CUST-5716
10888,2025-02-13,22,2,199.99,399.98,CUST-1360
10889,2025-02-13,19,1,89.99,89.99,CUST-3451
10890,2025-02-13,16,14,34.99,489.86,CUST-6577
10891,2025-02-13,17,1,299.99,299.99,CUST-4427
10892,2025-02-13,3,10,12.99,129.9,CUST-4996
10893,2025-02-13,25,4,199.99,799.96,CUST-7504
10894,2025-02-13,13,15,19.99,299.85,CUST-9354
10895,2025-02-13,15,5,9.99,49.95,CUST-2755
10896,2025-02-13,4,7,49.99,349.93,CUST-1137
10897,2025-02-13,5,9,79.99,719.91,CUST-2367
10898,2025-02-13,25,7,199.99,1399.93,CUST-1830
10899,2025-02-13,22,3,199.99,599.97,CUST-2861
10900,2025-02-13,13,10,19.99,199.9,CUST-1524
10901,2025-02-13,23,6,99.99,599.94,CUST-8666
10902,2025-02-14,15,4,9.99,39.96,CUST-9362
10903,2025-02-14,9,12,24.99,299.88,CUST-9308
10904,2025-02-14,19,4,89.99,359.96,CUST-6250
10905,2025-02-14,22,2,199.99,399.98,CUST-3228
10906,2025-02-14,4,8,49.99,399.92,CUST-8501
10907,2025-02-14,13,11,19.99,219.89,CUST-8833
10908,2025-02-14,24,5,9.99,49.95,CUST-9886
10909,2025-02-14,19,1,89.99,89.99,CUST-1933
10910,2025-02-14,8,7,119.99,839.93,CUST-4509
10911,2025-02-14,9,4,24.99,99.96,CUST-3278
10912,2025-02-14,11,8,12.99,103.92,CUST-7036
10913,2025-02-14,27,9,8.99,80.91,CUST-4019
10914,2025-02-14,8,17,119.99,2039.83,CUST-9135
10915,2025-02-14,9,5,24.99,124.95,CUST-2633
10916,2025-02-14,10,7,4.99,34.93,CUST-4221
10917,2025-02-14,7,7,299.99,2099.93,CUST-5086
10918,2025-02-14,3,4,12.99,51.96,CUST-3236
10919,2025-02-14,1,18,29.99,539.82,CUST-7174
10920,2025-02-14,25,7,199.99,1399.93,CUST-8471
10921,2025-02-14,21,4,149.99,599.96,CUST-3207
10922,2025-02-14,26,9,12.99,116.91,CUST-6848
10923,2025-02-14,12,16,8.99,143.84,CUST-3022
10924,2025-02-14,18,2,499.99,999.98,CUST-5943
10925,2025-02-14,12,22,8.99,197.78,CUST-4085
10926,2025-02-14,28,6,6.99,41.94,CUST-8502
10927,2025-02-14,15,5,9.99,49.95,CUST-6456
10928,2025-02-14,3,12,12.99,155.88,CUST-3462
10929,2025-02-14,18,2,499.99,999.98,CUST-1239
10930,2025-02-14,22,2,199.99,399.98,CUST-4075
10931,2025-02-14,7,4,299.99,1199.96,CUST-8492
10932,2025-02-14,1,10,29.99,299.9,CUST-9999
10933,2025-02-14,5,14,79.99,1119.86,CUST-5749
10934,2025-02-14,10,8,4.99,39.92,CUST-8079
10935,2025-02-14,18,2,499.99,999.98,CUST-2804
10936,2025-02-14,28,3,6.99,20.97,CUST-4318
10937,2025-02-14,27,9,8.99,80.91,CUST-5522
10938,2025-02-14,14,13,14.99,194.87,CUST-4143
10939,2025-02-14,16,12,34.99,419.88,CUST-6487
10940,2025-02-14,21,2,149.99,299.98,CUST-9905
10941,2025-02-14,1,8,29.99,239.92,CUST-6504
10942,2025-02-14,5,18,79.99,1439.82,CUST-5986
10943,2025-02-14,28,2,6.99,13.98,CUST-7818
10944,2025-02-14,20,4,29.99,119.96,CUST-9662
10945,2025-02-15,1,12,29.99,359.88,CUST-1798
10946,2025-02-15,27,4,8.99,35.96,CUST-4364
10947,2025-02-15,22,1,199.99,199.99,CUST-6623
10948,2025-02-15,7,2,299.99,599.98,CUST-2588
10949,2025-02-15,20,1,29.99,29.99,CUST-2868
10950,2025-02-16,16,4,34.99,139.96,CUST-7886
10951,2025-02-16,15,3,9.99,29.97,CUST-3607
10952,2025-02-16,9,3,24.99,74.97,CUST-7883
10953,2025-02-16,8,6,119.99,719.94,CUST-2514
10954,2025-02-16,21,1,149.99,149.99,CUST-4594
10955,2025-02-16,26,3,12.99,38.97,CUST-1048
10956,2025-02-16,6,4,129.99,519.96,CUST-5867
10957,2025-02-16,7,3,299.99,899.97,CUST-7732
10958,2025-02-16,9,4,24.99,99.96,CUST-5460
10959,2025-02-16,20,3,29.99,89.97,CUST-9808
10960,2025-02-16,4,4,49.99,199.96,CUST-6196
10961,2025-02-16,10,3,4.99,14.97,CUST-2614
10962,2025-02-17,16,12,34.99,419.88,CUST-8111
10963,2025-02-17,5,11,79.99,879.89,CUST-8423
10964,2025-02-17,13,14,19.99,279.86,CUST-8694
10965,2025-02-17,21,2,149.99,299.98,CUST-6541
10966,2025-02-17,25,5,199.99,999.95,CUST-5806
10967,2025-02-17,11,6,12.99,77.94,CUST-5703
10968,2025-02-17,28,4,6.99,27.96,CUST-5834
10969,2025-02-17,8,6,119.99,719.94,CUST-6876
10970,2025-02-17,21,4,149.99,599.96,CUST-5366
10971,2025-02-17,26,11,12.99,142.89,CUST-3302
10972,2025-02-17,25,5,199.99,999.95,CUST-8161
10973,2025-02-17,11,9,12.99,116.91,CUST-1214
10974,2025-02-17,19,2,89.99,179.98,CUST-5778
10975,2025-02-17,25,6,199.99,1199.94,CUST-3864
10976,2025-02-17,17,1,299.99,299.99,CUST-8350
10977,2025-02-17,2,6,89.99,539.94,CUST-5661
10978,2025-02-17,17,1,299.99,299.99,CUST-5977
10979,2025-02-17,21,2,149.99,299.98,CUST-7011
10980,2025-02-17,1,8,29.99,239.92,CUST-9425
10981,2025-02-17,18,2,499.99,999.98,CUST-6230
10982,2025-02-17,17,2,299.99,599.98,CUST-8072
10983,2025-02-18,17,3,299.99,899.97,CUST-9359
10984,2025-02-18,27,6,8.99,53.94,CUST-9384
10985,2025-02-18,14,11,14.99,164.89,CUST-4725
10986,2025-02-18,19,2,89.99,179.98,CUST-2408
10987,2025-02-18,7,8,299.99,2399.92,CUST-3487
10988,2025-02-18,8,8,119.99,959.92,CUST-2517
10989,2025-02-18,27,9,8.99,80.91,CUST-5271
10990,2025-02-18,17,2,299.99,599.98,CUST-2098
10991,2025-02-18,19,3,89.99,269.97,CUST-5076
10992,2025-02-18,5,18,79.99,1439.82,CUST-3279
10993,2025-02-18,26,7,12.99,90.93,CUST-9104
10994,2025-02-18,13,14,19.99,279.86,CUST-7692
10995,2025-02-18,8,16,119.99,1919.84,CUST-5406
10996,2025-02-18,27,4,8.99,35.96,CUST-4556
10997,2025-02-18,17,1,299.99,299.99,CUST-8057
10998,2025-02-18,4,9,49.99,449.91,CUST-4202
10999,2025-02-18,2,11,89.99,989.89,CUST-2670
11000,2025-02-18,7,8,299.99,2399.92,CUST-4935
11001,2025-02-18,21,3,149.99,449.97,CUST-2079
11002,2025-02-18,27,4,8.99,35.96,CUST-4548
11003,2025-02-18,6,12,129.99,1559.88,CUST-8073
11004,2025-02-18,17,1,299.99,299.99,CUST-8574
11005,2025-02-18,8,6,119.99,719.94,CUST-2766
11006,2025-02-18,1,21,29.99,629.79,CUST-6268
11007,2025-02-18,17,2,299.99,599.98,CUST-8434
11008,2025-02-18,3,8,12.99,103.92,CUST-4587
11009,2025-02-18,21,3,149.99,449.97,CUST-4670
11010,2025-02-18,4,6,49.99,299.94,CUST-1524
11011,2025-02-18,27,3,8.99,26.97,CUST-9609
11012,2025-02-18,6,8,129.99,1039.92,CUST-9550
11013,2025-02-18,23,5,99.99,499.95,CUST-8869
11014,2025-02-18,3,9,12.99,116.91,CUST-4789
11015,2025-02-18,19,3,89.99,269.97,CUST-8180
11016,2025-02-18,28,7,6.99,48.93,CUST-2421
11017,2025-02-18,5,18,79.99,1439.82,CUST-1050
11018,2025-02-19,14,5,14.99,74.95,CUST-4692
11019,2025-02-19,10,3,4.99,14.97,CUST-3230
11020,2025-02-19,15,5,9.99,49.95,CUST-8382
11021,2025-02-19,7,5,299.99,1499.95,CUST-3418
11022,2025-02-19,26,12,12.99,155.88,CUST-9304
11023,2025-02-19,20,4,29.99,119.96,CUST-7567
11024,2025-02-19,24,3,9.99,29.97,CUST-2675
11025,2025-02-19,21,1,149.99,149.99,CUST-1755
11026,2025-02-19,15,9,9.99,89.91,CUST-1623
11027,2025-02-19,2,12,89.99,1079.88,CUST-5452
11028,2025-02-19,7,7,299.99,2099.93,CUST-3640
11029,2025-02-20,4,5,49.99,249.95,CUST-9561
11030,2025-02-20,8,12,119.99,1439.88,CUST-6550
11031,2025-02-20,13,8,19.99,159.92,CUST-8131
11032,2025-02-20,19,1,89.99,89.99,CUST-7122
11033,2025-02-20,27,3,8.99,26.97,CUST-5963
11034,2025-02-20,28,3,6.99,20.97,CUST-9769
11035,2025-02-20,10,5,4.99,24.95,CUST-6704
11036,2025-02-20,17,1,299.99,299.99,CUST-9025
11037,2025-02-20,17,2,299.99,599.98,CUST-7605
11038,2025-02-20,24,9,9.99,89.91,CUST-3131
11039,2025-02-20,25,3,199.99,599.97,CUST-1651
11040,2025-02-20,2,8,89.99,719.92,CUST-8486
11041,2025-02-20,5,17,79.99,1359.83,CUST-1593
11042,2025-02-20,23,8,99.99,799.92,CUST-7102
11043,2025-02-20,20,3,29.99,89.97,CUST-5096
11044,2025-02-20,27,5,8.99,44.95,CUST-7350
11045,2025-02-20,26,7,12.99,90.93,CUST-1996
11046,2025-02-20,10,5,4.99,24.95,CUST-5925
11047,2025-02-20,12,8,8.99,71.92,CUST-4297
